european_sales,north_american_sales,aisan_sales,japan_sales,genre,release_year,platform,vg_score,total_shipped,Production Cost
23.0,29.0,198.0,138.0,7.0,4.0,4.0,14.0,122.0,155.0
317.0,333.0,246.0,141.0,0.0,2.0,2.0,9.0,119.0,121.0
465.0,328.0,643.0,322.0,4.0,6.0,2.0,32.0,100.0,112.0
223.0,448.0,598.0,257.0,7.0,10.0,8.0,32.0,267.0,413.0
269.0,318.0,16.0,131.0,4.0,6.0,2.0,3.0,165.0,110.0
619.0,125.0,459.0,211.0,2.0,15.0,2.0,32.0,243.0,597.0
373.0,241.0,609.0,161.0,0.0,14.0,2.0,35.0,132.0,160.0
608.0,172.0,527.0,553.0,2.0,1.0,2.0,35.0,224.0,1.0
224.0,346.0,476.0,96.0,4.0,9.0,8.0,7.0,306.0,558.0
37.0,358.0,198.0,182.0,6.0,11.0,2.0,32.0,105.0,58.0
523.0,406.0,19.0,196.0,5.0,14.0,2.0,32.0,247.0,502.0
615.0,381.0,603.0,496.0,0.0,6.0,2.0,0.0,333.0,438.0
219.0,462.0,678.0,258.0,5.0,7.0,2.0,7.0,179.0,126.0
173.0,136.0,450.0,88.0,7.0,0.0,2.0,23.0,267.0,115.0
301.0,400.0,103.0,68.0,3.0,6.0,0.0,2.0,60.0,30.0
96.0,357.0,278.0,223.0,6.0,14.0,2.0,14.0,23.0,276.0
1.0,0.0,198.0,452.0,6.0,6.0,2.0,23.0,87.0,298.0
1.0,5.0,198.0,168.0,7.0,9.0,0.0,32.0,300.0,305.0
451.0,447.0,198.0,9.0,7.0,10.0,0.0,14.0,325.0,354.0
9.0,13.0,198.0,405.0,5.0,1.0,3.0,9.0,325.0,244.0
417.0,247.0,664.0,61.0,2.0,3.0,4.0,0.0,198.0,364.0
399.0,140.0,299.0,178.0,6.0,8.0,0.0,32.0,282.0,320.0
415.0,485.0,112.0,279.0,3.0,15.0,2.0,14.0,72.0,45.0
1.0,35.0,198.0,338.0,0.0,9.0,0.0,0.0,72.0,492.0
538.0,271.0,531.0,278.0,3.0,14.0,1.0,9.0,235.0,243.0
653.0,403.0,527.0,475.0,0.0,8.0,2.0,23.0,186.0,308.0
544.0,146.0,231.0,393.0,0.0,5.0,2.0,7.0,234.0,88.0
349.0,452.0,145.0,345.0,3.0,11.0,8.0,23.0,205.0,73.0
567.0,453.0,60.0,238.0,0.0,9.0,0.0,14.0,98.0,499.0
0.0,232.0,198.0,378.0,6.0,7.0,2.0,23.0,121.0,292.0
99.0,352.0,198.0,1.0,2.0,18.0,6.0,35.0,102.0,387.0
385.0,338.0,154.0,507.0,4.0,3.0,2.0,0.0,132.0,488.0
605.0,257.0,631.0,414.0,0.0,1.0,2.0,32.0,216.0,401.0
644.0,306.0,145.0,189.0,0.0,10.0,8.0,9.0,118.0,263.0
79.0,86.0,105.0,251.0,6.0,6.0,0.0,32.0,286.0,534.0
116.0,297.0,216.0,436.0,3.0,10.0,8.0,9.0,285.0,519.0
82.0,71.0,113.0,13.0,5.0,15.0,6.0,32.0,202.0,111.0
541.0,245.0,657.0,382.0,6.0,9.0,8.0,32.0,142.0,165.0
627.0,185.0,410.0,345.0,5.0,16.0,2.0,9.0,207.0,251.0
2.0,7.0,198.0,307.0,5.0,8.0,5.0,23.0,123.0,458.0
636.0,526.0,401.0,408.0,5.0,1.0,2.0,35.0,145.0,75.0
12.0,16.0,198.0,311.0,7.0,2.0,4.0,9.0,188.0,232.0
593.0,313.0,151.0,148.0,4.0,2.0,3.0,35.0,116.0,259.0
631.0,474.0,487.0,461.0,3.0,14.0,2.0,14.0,268.0,107.0
126.0,208.0,163.0,296.0,0.0,2.0,4.0,23.0,90.0,40.0
311.0,364.0,316.0,468.0,5.0,19.0,6.0,9.0,140.0,524.0
414.0,161.0,683.0,273.0,0.0,4.0,2.0,32.0,344.0,385.0
537.0,725.0,388.0,492.0,0.0,7.0,2.0,2.0,289.0,566.0
536.0,440.0,287.0,274.0,2.0,9.0,8.0,7.0,147.0,97.0
100.0,149.0,130.0,554.0,0.0,8.0,2.0,14.0,239.0,46.0
10.0,13.0,198.0,215.0,7.0,2.0,4.0,32.0,168.0,65.0
547.0,394.0,164.0,429.0,0.0,7.0,2.0,9.0,360.0,119.0
5.0,6.0,198.0,145.0,4.0,2.0,4.0,23.0,338.0,153.0
1.0,3.0,198.0,150.0,3.0,11.0,2.0,9.0,63.0,198.0
8.0,1.0,198.0,382.0,0.0,16.0,5.0,32.0,130.0,92.0
284.0,460.0,217.0,385.0,3.0,11.0,8.0,14.0,221.0,160.0
91.0,476.0,427.0,463.0,7.0,0.0,3.0,7.0,193.0,160.0
455.0,295.0,391.0,280.0,0.0,6.0,2.0,2.0,321.0,243.0
134.0,230.0,319.0,475.0,7.0,2.0,3.0,0.0,127.0,115.0
565.0,567.0,680.0,430.0,0.0,6.0,8.0,35.0,260.0,427.0
509.0,380.0,253.0,480.0,5.0,19.0,2.0,32.0,265.0,312.0
270.0,132.0,28.0,446.0,4.0,12.0,2.0,9.0,202.0,417.0
570.0,129.0,14.0,345.0,0.0,6.0,4.0,14.0,334.0,293.0
463.0,486.0,397.0,403.0,0.0,3.0,2.0,1.0,307.0,86.0
19.0,29.0,198.0,449.0,4.0,0.0,3.0,2.0,281.0,191.0
267.0,319.0,611.0,7.0,4.0,3.0,4.0,35.0,109.0,143.0
219.0,208.0,415.0,105.0,4.0,10.0,8.0,23.0,97.0,488.0
305.0,249.0,119.0,378.0,3.0,9.0,2.0,3.0,250.0,396.0
511.0,380.0,631.0,335.0,5.0,19.0,6.0,35.0,239.0,77.0
570.0,99.0,271.0,66.0,3.0,8.0,8.0,35.0,127.0,340.0
326.0,249.0,411.0,358.0,0.0,7.0,4.0,9.0,251.0,177.0
519.0,449.0,198.0,4.0,0.0,11.0,0.0,14.0,201.0,565.0
416.0,642.0,534.0,156.0,5.0,12.0,2.0,23.0,357.0,531.0
396.0,5.0,198.0,297.0,6.0,9.0,0.0,35.0,252.0,402.0
30.0,44.0,198.0,163.0,4.0,0.0,3.0,32.0,84.0,211.0
249.0,221.0,92.0,111.0,7.0,5.0,4.0,14.0,320.0,433.0
149.0,613.0,24.0,296.0,6.0,10.0,8.0,9.0,151.0,154.0
175.0,147.0,198.0,13.0,0.0,9.0,0.0,9.0,176.0,0.0
501.0,227.0,632.0,455.0,0.0,7.0,2.0,3.0,302.0,261.0
382.0,179.0,178.0,298.0,0.0,4.0,4.0,32.0,104.0,330.0
215.0,192.0,198.0,7.0,4.0,8.0,5.0,0.0,253.0,70.0
131.0,284.0,198.0,0.0,5.0,7.0,4.0,2.0,290.0,238.0
611.0,277.0,234.0,517.0,0.0,7.0,4.0,3.0,203.0,198.0
1.0,2.0,198.0,537.0,7.0,4.0,4.0,23.0,116.0,219.0
473.0,347.0,307.0,547.0,7.0,1.0,2.0,23.0,69.0,233.0
0.0,406.0,198.0,146.0,0.0,0.0,2.0,9.0,260.0,549.0
14.0,15.0,198.0,8.0,2.0,14.0,5.0,9.0,122.0,341.0
177.0,92.0,369.0,284.0,7.0,10.0,8.0,35.0,150.0,23.0
3.0,4.0,198.0,493.0,7.0,6.0,4.0,0.0,262.0,184.0
514.0,429.0,56.0,387.0,3.0,10.0,8.0,35.0,299.0,484.0
644.0,169.0,207.0,278.0,4.0,9.0,2.0,35.0,86.0,327.0
87.0,168.0,10.0,270.0,3.0,0.0,3.0,1.0,178.0,499.0
272.0,425.0,16.0,254.0,7.0,3.0,3.0,9.0,104.0,112.0
299.0,402.0,661.0,250.0,4.0,7.0,5.0,27.0,63.0,371.0
10.0,13.0,198.0,172.0,5.0,4.0,4.0,9.0,69.0,247.0
656.0,676.0,230.0,365.0,0.0,11.0,2.0,32.0,332.0,393.0
36.0,13.0,198.0,208.0,7.0,9.0,0.0,9.0,82.0,378.0
3.0,88.0,14.0,391.0,6.0,5.0,4.0,2.0,287.0,230.0
307.0,551.0,406.0,489.0,6.0,8.0,8.0,0.0,69.0,67.0
200.0,350.0,198.0,0.0,6.0,8.0,0.0,23.0,205.0,268.0
354.0,154.0,96.0,197.0,5.0,1.0,2.0,0.0,164.0,596.0
424.0,566.0,686.0,43.0,5.0,10.0,5.0,32.0,192.0,483.0
381.0,381.0,198.0,2.0,6.0,7.0,0.0,35.0,257.0,55.0
16.0,23.0,198.0,184.0,7.0,0.0,3.0,1.0,271.0,467.0
185.0,118.0,399.0,124.0,0.0,6.0,2.0,0.0,212.0,612.0
658.0,556.0,591.0,203.0,0.0,2.0,4.0,7.0,115.0,498.0
175.0,320.0,241.0,70.0,6.0,10.0,8.0,9.0,217.0,237.0
495.0,242.0,107.0,437.0,4.0,3.0,2.0,14.0,225.0,510.0
648.0,186.0,481.0,71.0,3.0,7.0,4.0,32.0,224.0,215.0
444.0,431.0,624.0,298.0,5.0,1.0,2.0,7.0,346.0,120.0
397.0,154.0,48.0,129.0,6.0,12.0,2.0,9.0,36.0,316.0
285.0,365.0,473.0,510.0,0.0,9.0,2.0,0.0,309.0,471.0
0.0,1.0,198.0,531.0,0.0,4.0,4.0,9.0,226.0,93.0
513.0,351.0,266.0,497.0,0.0,5.0,4.0,9.0,91.0,156.0
265.0,341.0,520.0,200.0,4.0,7.0,0.0,1.0,154.0,298.0
51.0,65.0,50.0,14.0,4.0,1.0,4.0,14.0,142.0,423.0
352.0,481.0,30.0,197.0,6.0,8.0,9.0,3.0,248.0,115.0
78.0,140.0,165.0,0.0,5.0,5.0,4.0,7.0,119.0,75.0
487.0,152.0,475.0,534.0,5.0,8.0,8.0,1.0,218.0,235.0
0.0,11.0,198.0,412.0,7.0,9.0,4.0,2.0,75.0,437.0
126.0,499.0,328.0,482.0,3.0,7.0,8.0,35.0,209.0,577.0
373.0,347.0,198.0,14.0,7.0,0.0,3.0,2.0,219.0,140.0
20.0,27.0,198.0,415.0,7.0,4.0,4.0,3.0,91.0,1.0
344.0,398.0,98.0,267.0,0.0,7.0,2.0,0.0,151.0,69.0
665.0,161.0,247.0,135.0,4.0,4.0,2.0,1.0,102.0,126.0
682.0,122.0,563.0,440.0,6.0,11.0,2.0,9.0,209.0,119.0
397.0,340.0,620.0,499.0,6.0,7.0,0.0,3.0,168.0,47.0
268.0,0.0,198.0,360.0,3.0,6.0,0.0,9.0,126.0,31.0
13.0,17.0,198.0,390.0,7.0,2.0,4.0,9.0,74.0,469.0
641.0,182.0,481.0,518.0,0.0,14.0,2.0,35.0,2.0,62.0
77.0,38.0,47.0,397.0,6.0,7.0,0.0,23.0,122.0,155.0
487.0,628.0,8.0,361.0,5.0,10.0,2.0,14.0,309.0,64.0
196.0,471.0,162.0,320.0,2.0,11.0,8.0,35.0,75.0,177.0
513.0,185.0,43.0,156.0,5.0,19.0,2.0,35.0,283.0,357.0
298.0,398.0,61.0,229.0,0.0,2.0,3.0,0.0,244.0,0.0
576.0,197.0,529.0,432.0,6.0,11.0,2.0,23.0,300.0,391.0
409.0,103.0,198.0,2.0,0.0,9.0,0.0,32.0,74.0,330.0
533.0,445.0,456.0,471.0,5.0,3.0,2.0,2.0,162.0,518.0
375.0,697.0,401.0,542.0,0.0,9.0,2.0,14.0,263.0,450.0
0.0,313.0,198.0,468.0,5.0,17.0,6.0,9.0,127.0,384.0
14.0,22.0,198.0,28.0,5.0,0.0,3.0,2.0,163.0,245.0
0.0,615.0,198.0,200.0,6.0,10.0,0.0,23.0,144.0,202.0
483.0,625.0,120.0,110.0,2.0,9.0,8.0,3.0,282.0,478.0
483.0,102.0,362.0,540.0,2.0,5.0,2.0,1.0,289.0,104.0
0.0,16.0,198.0,65.0,4.0,6.0,0.0,14.0,164.0,125.0
293.0,198.0,620.0,226.0,4.0,11.0,8.0,23.0,87.0,116.0
197.0,373.0,198.0,1.0,7.0,6.0,4.0,1.0,341.0,401.0
5.0,6.0,198.0,483.0,7.0,2.0,4.0,32.0,201.0,538.0
12.0,15.0,198.0,264.0,7.0,1.0,4.0,35.0,109.0,146.0
377.0,5.0,198.0,422.0,6.0,10.0,0.0,23.0,316.0,268.0
0.0,555.0,198.0,486.0,3.0,7.0,0.0,2.0,226.0,215.0
433.0,5.0,198.0,469.0,6.0,10.0,0.0,32.0,278.0,460.0
380.0,1.0,198.0,144.0,6.0,10.0,0.0,14.0,209.0,326.0
0.0,321.0,198.0,364.0,4.0,13.0,5.0,35.0,224.0,269.0
93.0,469.0,662.0,112.0,5.0,9.0,8.0,0.0,158.0,48.0
548.0,623.0,358.0,293.0,6.0,19.0,2.0,35.0,185.0,330.0
7.0,9.0,198.0,537.0,4.0,0.0,4.0,23.0,198.0,23.0
227.0,8.0,185.0,11.0,4.0,0.0,3.0,23.0,79.0,429.0
404.0,346.0,375.0,465.0,6.0,2.0,2.0,3.0,92.0,77.0
8.0,12.0,198.0,153.0,2.0,0.0,3.0,0.0,315.0,499.0
595.0,449.0,162.0,325.0,0.0,3.0,2.0,9.0,346.0,62.0
393.0,5.0,198.0,60.0,3.0,9.0,0.0,4.0,157.0,439.0
164.0,320.0,438.0,318.0,0.0,6.0,4.0,35.0,251.0,1.0
304.0,487.0,198.0,8.0,2.0,12.0,5.0,35.0,315.0,270.0
1.0,11.0,198.0,98.0,6.0,10.0,0.0,14.0,105.0,381.0
296.0,703.0,655.0,236.0,0.0,4.0,2.0,2.0,109.0,261.0
34.0,91.0,48.0,250.0,0.0,8.0,0.0,1.0,194.0,176.0
0.0,16.0,198.0,383.0,5.0,9.0,0.0,7.0,180.0,534.0
604.0,470.0,333.0,386.0,0.0,4.0,2.0,23.0,262.0,326.0
615.0,12.0,198.0,68.0,5.0,7.0,0.0,0.0,129.0,402.0
475.0,472.0,108.0,412.0,6.0,8.0,2.0,1.0,234.0,21.0
366.0,121.0,198.0,0.0,0.0,9.0,0.0,2.0,369.0,219.0
0.0,220.0,198.0,351.0,0.0,17.0,2.0,14.0,308.0,540.0
148.0,13.0,198.0,275.0,7.0,10.0,0.0,35.0,168.0,116.0
660.0,264.0,53.0,70.0,5.0,17.0,6.0,32.0,215.0,494.0
360.0,103.0,667.0,169.0,5.0,8.0,8.0,23.0,151.0,248.0
530.0,418.0,200.0,454.0,0.0,5.0,0.0,7.0,297.0,332.0
127.0,412.0,347.0,204.0,6.0,11.0,2.0,32.0,272.0,542.0
31.0,28.0,198.0,0.0,5.0,7.0,5.0,23.0,265.0,171.0
223.0,249.0,145.0,512.0,7.0,2.0,4.0,1.0,239.0,54.0
317.0,318.0,522.0,408.0,5.0,6.0,2.0,7.0,67.0,265.0
150.0,535.0,350.0,419.0,3.0,7.0,8.0,35.0,88.0,15.0
346.0,381.0,31.0,365.0,5.0,2.0,2.0,32.0,339.0,484.0
500.0,55.0,198.0,286.0,7.0,8.0,5.0,30.0,246.0,91.0
4.0,45.0,198.0,526.0,6.0,6.0,2.0,7.0,189.0,70.0
0.0,0.0,198.0,486.0,2.0,2.0,3.0,7.0,227.0,36.0
551.0,391.0,115.0,318.0,4.0,0.0,2.0,32.0,288.0,605.0
61.0,34.0,26.0,8.0,5.0,14.0,5.0,32.0,80.0,235.0
477.0,532.0,83.0,418.0,7.0,1.0,3.0,35.0,129.0,73.0
408.0,159.0,279.0,350.0,7.0,5.0,4.0,14.0,133.0,349.0
158.0,19.0,198.0,461.0,7.0,6.0,0.0,1.0,252.0,404.0
5.0,6.0,198.0,270.0,5.0,3.0,4.0,9.0,149.0,255.0
1.0,4.0,198.0,137.0,5.0,15.0,6.0,14.0,177.0,202.0
5.0,7.0,198.0,186.0,6.0,3.0,4.0,0.0,102.0,377.0
0.0,13.0,198.0,235.0,6.0,9.0,0.0,2.0,312.0,445.0
4.0,127.0,42.0,309.0,7.0,5.0,4.0,2.0,276.0,372.0
599.0,281.0,265.0,344.0,7.0,1.0,2.0,2.0,307.0,590.0
651.0,169.0,457.0,536.0,0.0,19.0,2.0,23.0,234.0,0.0
339.0,167.0,200.0,108.0,0.0,9.0,2.0,1.0,125.0,613.0
482.0,243.0,649.0,107.0,4.0,2.0,3.0,0.0,250.0,211.0
564.0,206.0,389.0,256.0,0.0,7.0,2.0,7.0,117.0,211.0
50.0,81.0,52.0,0.0,0.0,8.0,0.0,32.0,80.0,270.0
303.0,444.0,73.0,225.0,7.0,10.0,8.0,9.0,306.0,140.0
2.0,3.0,198.0,401.0,4.0,2.0,4.0,0.0,176.0,445.0
522.0,382.0,248.0,505.0,0.0,1.0,2.0,9.0,257.0,266.0
255.0,546.0,446.0,205.0,5.0,12.0,2.0,35.0,228.0,267.0
410.0,491.0,175.0,470.0,2.0,1.0,3.0,23.0,132.0,383.0
169.0,169.0,501.0,409.0,7.0,2.0,2.0,3.0,152.0,613.0
365.0,227.0,632.0,549.0,0.0,15.0,2.0,15.0,246.0,69.0
683.0,148.0,110.0,159.0,7.0,5.0,2.0,9.0,186.0,131.0
410.0,456.0,612.0,276.0,4.0,11.0,8.0,35.0,136.0,75.0
512.0,200.0,172.0,537.0,5.0,2.0,2.0,23.0,181.0,155.0
563.0,687.0,256.0,109.0,0.0,4.0,2.0,3.0,310.0,222.0
189.0,403.0,333.0,340.0,5.0,19.0,6.0,9.0,367.0,200.0
553.0,34.0,198.0,108.0,7.0,14.0,5.0,35.0,95.0,197.0
73.0,107.0,145.0,9.0,5.0,8.0,5.0,29.0,96.0,75.0
0.0,204.0,198.0,207.0,5.0,7.0,2.0,0.0,219.0,117.0
474.0,599.0,344.0,130.0,0.0,18.0,2.0,35.0,119.0,454.0
128.0,0.0,198.0,410.0,0.0,9.0,0.0,3.0,344.0,0.0
1.0,2.0,198.0,80.0,4.0,3.0,4.0,9.0,294.0,119.0
261.0,366.0,198.0,10.0,2.0,9.0,4.0,23.0,323.0,235.0
329.0,246.0,304.0,121.0,3.0,2.0,2.0,0.0,209.0,211.0
195.0,365.0,235.0,484.0,4.0,2.0,4.0,2.0,186.0,231.0
379.0,354.0,439.0,276.0,0.0,19.0,6.0,32.0,317.0,564.0
302.0,330.0,280.0,552.0,3.0,8.0,2.0,0.0,208.0,363.0
16.0,20.0,198.0,15.0,7.0,2.0,4.0,0.0,108.0,298.0
609.0,271.0,437.0,171.0,4.0,2.0,2.0,9.0,223.0,580.0
56.0,30.0,10.0,2.0,4.0,8.0,5.0,34.0,270.0,427.0
156.0,357.0,198.0,4.0,3.0,14.0,5.0,14.0,120.0,512.0
294.0,368.0,221.0,420.0,7.0,11.0,2.0,14.0,267.0,65.0
87.0,723.0,460.0,245.0,5.0,10.0,8.0,35.0,334.0,344.0
140.0,382.0,183.0,251.0,7.0,7.0,2.0,9.0,194.0,426.0
652.0,655.0,134.0,88.0,3.0,15.0,2.0,35.0,275.0,262.0
131.0,680.0,136.0,74.0,5.0,9.0,8.0,14.0,332.0,0.0
14.0,450.0,198.0,279.0,4.0,9.0,4.0,9.0,147.0,592.0
484.0,249.0,573.0,421.0,4.0,1.0,2.0,32.0,166.0,64.0
373.0,384.0,303.0,445.0,7.0,5.0,2.0,7.0,124.0,263.0
171.0,241.0,158.0,428.0,4.0,0.0,2.0,0.0,303.0,472.0
16.0,21.0,198.0,284.0,5.0,5.0,4.0,0.0,254.0,487.0
2.0,141.0,198.0,509.0,7.0,16.0,2.0,35.0,213.0,353.0
525.0,594.0,535.0,462.0,0.0,8.0,2.0,23.0,84.0,198.0
516.0,462.0,653.0,528.0,3.0,14.0,2.0,14.0,212.0,322.0
221.0,341.0,198.0,1.0,6.0,8.0,0.0,2.0,218.0,401.0
51.0,173.0,147.0,191.0,2.0,2.0,4.0,14.0,201.0,15.0
0.0,1.0,198.0,350.0,7.0,2.0,4.0,9.0,365.0,480.0
580.0,586.0,193.0,303.0,4.0,6.0,2.0,35.0,278.0,318.0
386.0,294.0,326.0,544.0,0.0,11.0,2.0,9.0,142.0,146.0
449.0,131.0,86.0,234.0,6.0,8.0,8.0,2.0,356.0,73.0
524.0,175.0,589.0,491.0,0.0,8.0,2.0,2.0,164.0,70.0
242.0,257.0,413.0,339.0,5.0,16.0,0.0,14.0,200.0,530.0
279.0,639.0,379.0,405.0,0.0,4.0,2.0,0.0,272.0,316.0
10.0,13.0,198.0,270.0,7.0,0.0,4.0,1.0,73.0,252.0
26.0,7.0,198.0,117.0,7.0,8.0,5.0,2.0,132.0,427.0
264.0,349.0,129.0,62.0,4.0,9.0,8.0,2.0,153.0,51.0
522.0,257.0,627.0,190.0,0.0,16.0,2.0,32.0,10.0,334.0
512.0,463.0,54.0,341.0,0.0,12.0,2.0,35.0,15.0,161.0
149.0,216.0,155.0,161.0,5.0,4.0,2.0,14.0,347.0,488.0
548.0,344.0,346.0,444.0,0.0,3.0,4.0,35.0,91.0,385.0
195.0,190.0,427.0,450.0,4.0,19.0,6.0,23.0,112.0,83.0
104.0,130.0,343.0,362.0,5.0,9.0,8.0,3.0,174.0,81.0
460.0,490.0,198.0,5.0,0.0,8.0,4.0,23.0,151.0,268.0
682.0,160.0,319.0,438.0,0.0,16.0,2.0,14.0,127.0,119.0
352.0,227.0,270.0,344.0,5.0,7.0,4.0,7.0,284.0,522.0
161.0,166.0,254.0,198.0,5.0,3.0,2.0,32.0,160.0,221.0
48.0,72.0,43.0,409.0,5.0,11.0,5.0,35.0,134.0,277.0
598.0,109.0,42.0,251.0,3.0,7.0,0.0,14.0,339.0,413.0
137.0,388.0,330.0,307.0,7.0,2.0,3.0,1.0,75.0,54.0
400.0,508.0,428.0,353.0,2.0,5.0,2.0,14.0,76.0,189.0
118.0,189.0,513.0,158.0,4.0,8.0,2.0,23.0,221.0,477.0
539.0,674.0,673.0,380.0,0.0,14.0,1.0,9.0,266.0,450.0
262.0,193.0,178.0,102.0,5.0,2.0,2.0,14.0,298.0,317.0
188.0,329.0,273.0,508.0,0.0,0.0,2.0,35.0,225.0,515.0
437.0,548.0,44.0,233.0,3.0,9.0,8.0,21.0,262.0,270.0
319.0,370.0,395.0,369.0,0.0,5.0,4.0,7.0,206.0,463.0
2.0,3.0,198.0,9.0,7.0,3.0,4.0,1.0,106.0,131.0
2.0,3.0,198.0,155.0,3.0,11.0,0.0,32.0,180.0,254.0
119.0,151.0,283.0,120.0,3.0,17.0,2.0,32.0,333.0,293.0
165.0,254.0,101.0,519.0,0.0,19.0,6.0,35.0,306.0,490.0
258.0,302.0,162.0,197.0,4.0,9.0,8.0,0.0,174.0,41.0
406.0,577.0,556.0,83.0,5.0,9.0,2.0,2.0,189.0,319.0
684.0,277.0,198.0,0.0,0.0,8.0,0.0,1.0,187.0,68.0
317.0,207.0,246.0,536.0,3.0,15.0,2.0,23.0,72.0,117.0
338.0,102.0,402.0,525.0,5.0,2.0,3.0,0.0,73.0,111.0
110.0,122.0,185.0,463.0,6.0,7.0,0.0,9.0,250.0,302.0
464.0,120.0,491.0,459.0,0.0,6.0,4.0,14.0,307.0,186.0
288.0,405.0,273.0,275.0,3.0,11.0,0.0,35.0,149.0,448.0
638.0,3.0,198.0,373.0,4.0,7.0,0.0,35.0,208.0,172.0
290.0,322.0,555.0,536.0,7.0,9.0,8.0,0.0,202.0,211.0
0.0,1.0,198.0,506.0,5.0,5.0,4.0,0.0,339.0,417.0
187.0,693.0,198.0,0.0,4.0,8.0,5.0,32.0,363.0,63.0
402.0,210.0,53.0,501.0,3.0,8.0,0.0,2.0,176.0,193.0
334.0,475.0,99.0,479.0,7.0,9.0,8.0,9.0,352.0,381.0
351.0,1.0,198.0,443.0,3.0,7.0,0.0,1.0,141.0,211.0
106.0,451.0,1.0,342.0,5.0,10.0,8.0,9.0,111.0,267.0
103.0,128.0,31.0,434.0,6.0,19.0,2.0,14.0,40.0,388.0
1.0,39.0,198.0,270.0,7.0,8.0,4.0,0.0,355.0,532.0
2.0,3.0,198.0,291.0,7.0,1.0,3.0,2.0,275.0,104.0
295.0,164.0,393.0,506.0,4.0,10.0,2.0,35.0,235.0,500.0
126.0,390.0,198.0,148.0,4.0,6.0,2.0,0.0,155.0,380.0
20.0,25.0,198.0,364.0,4.0,4.0,4.0,3.0,207.0,72.0
0.0,6.0,198.0,4.0,2.0,15.0,5.0,9.0,225.0,148.0
658.0,9.0,198.0,97.0,2.0,8.0,4.0,3.0,150.0,115.0
225.0,202.0,198.0,1.0,5.0,7.0,4.0,9.0,259.0,42.0
592.0,322.0,655.0,245.0,0.0,6.0,4.0,32.0,76.0,235.0
527.0,158.0,612.0,336.0,7.0,2.0,2.0,1.0,340.0,341.0
526.0,282.0,632.0,533.0,2.0,8.0,4.0,1.0,187.0,240.0
647.0,366.0,642.0,105.0,0.0,7.0,2.0,7.0,242.0,365.0
128.0,544.0,141.0,240.0,6.0,10.0,8.0,32.0,220.0,570.0
591.0,1.0,198.0,265.0,3.0,9.0,0.0,0.0,53.0,122.0
29.0,30.0,198.0,427.0,6.0,8.0,0.0,32.0,306.0,177.0
8.0,12.0,198.0,377.0,5.0,1.0,3.0,1.0,156.0,62.0
191.0,461.0,638.0,274.0,6.0,7.0,0.0,3.0,91.0,362.0
517.0,327.0,204.0,155.0,4.0,0.0,2.0,23.0,209.0,421.0
280.0,214.0,650.0,538.0,3.0,11.0,2.0,32.0,185.0,499.0
363.0,138.0,656.0,251.0,0.0,6.0,2.0,9.0,301.0,172.0
659.0,213.0,666.0,481.0,5.0,15.0,2.0,9.0,0.0,438.0
57.0,54.0,28.0,329.0,6.0,8.0,0.0,23.0,180.0,305.0
488.0,420.0,373.0,302.0,5.0,6.0,2.0,32.0,235.0,162.0
479.0,367.0,73.0,294.0,6.0,7.0,0.0,14.0,263.0,390.0
283.0,501.0,391.0,282.0,3.0,10.0,2.0,9.0,234.0,595.0
635.0,348.0,198.0,110.0,5.0,3.0,2.0,0.0,353.0,160.0
536.0,387.0,499.0,554.0,7.0,2.0,2.0,0.0,322.0,211.0
167.0,304.0,198.0,1.0,4.0,7.0,4.0,0.0,87.0,0.0
538.0,10.0,198.0,117.0,6.0,9.0,0.0,35.0,80.0,38.0
502.0,242.0,468.0,294.0,5.0,10.0,8.0,32.0,166.0,174.0
606.0,385.0,361.0,518.0,6.0,9.0,2.0,7.0,233.0,160.0
2.0,34.0,198.0,16.0,6.0,9.0,0.0,7.0,282.0,96.0
0.0,363.0,198.0,129.0,7.0,4.0,2.0,3.0,366.0,527.0
2.0,200.0,198.0,201.0,4.0,4.0,2.0,23.0,113.0,314.0
205.0,321.0,212.0,238.0,6.0,8.0,0.0,35.0,210.0,207.0
261.0,148.0,647.0,228.0,4.0,19.0,2.0,23.0,286.0,535.0
410.0,727.0,341.0,161.0,7.0,2.0,3.0,35.0,257.0,163.0
483.0,421.0,491.0,233.0,6.0,7.0,2.0,14.0,115.0,180.0
1.0,6.0,198.0,306.0,5.0,16.0,5.0,9.0,365.0,223.0
8.0,11.0,198.0,171.0,4.0,7.0,4.0,14.0,101.0,423.0
140.0,271.0,133.0,354.0,0.0,9.0,2.0,35.0,200.0,308.0
501.0,662.0,451.0,84.0,0.0,12.0,1.0,32.0,240.0,1.0
54.0,70.0,45.0,399.0,5.0,4.0,4.0,2.0,221.0,211.0
487.0,671.0,53.0,445.0,4.0,0.0,2.0,32.0,287.0,160.0
99.0,609.0,52.0,247.0,0.0,11.0,8.0,23.0,163.0,454.0
577.0,10.0,198.0,187.0,2.0,7.0,0.0,32.0,40.0,509.0
0.0,0.0,198.0,352.0,0.0,6.0,4.0,9.0,104.0,338.0
640.0,12.0,198.0,227.0,5.0,7.0,0.0,3.0,250.0,258.0
627.0,302.0,198.0,150.0,4.0,5.0,2.0,35.0,159.0,491.0
584.0,226.0,453.0,224.0,7.0,4.0,4.0,14.0,218.0,90.0
534.0,129.0,675.0,110.0,0.0,1.0,2.0,23.0,276.0,38.0
87.0,219.0,499.0,435.0,5.0,10.0,8.0,32.0,226.0,0.0
184.0,3.0,198.0,508.0,6.0,9.0,0.0,1.0,358.0,207.0
