title,platform,genre,publisher,vg_score,critic_score,user_score,total_shipped,aisan_sales,north_american_sales,japan_sales,european_sales,Production Cost,release_year
Puzzle Scape Mini,PSN,Puzzle,Omega,9.0,8.0,3.0,50.0,4.53,2.65,3.98,6.74,3.27,2009.0
Sexy Beach Premium Resort,PC,Simulation,Activision,7.0,10.0,10.0,130.0,4.55,2.2,2.6,6.83,1.95,2015.0
Penumbra  Requiem,PC,Adventure,IBM,2.0,10.0,2.0,283.0,1.49,4.51,5.51,2.49,1.21,2008.0
Paint by DS,DS,Puzzle,Sony Computer Entertainment,10.0,4.0,9.0,249.0,2.59,3.9,4.16,2.53,4.13,2008.0
Nancy Drew  The Creature of Kapu Cave,PC,Adventure,Electronic Arts,5.0,3.0,9.0,77.0,1.4,2.85,2.28,1.99,4.34,2006.0
Penny Arcade Adventures  On the Rain Slick Precipice of Darkness Episode Two,PSN,Adventure,Omega,10.0,3.0,9.0,251.0,7.7,2.88,1.31,1.63,3.03,2008.0
MotoGP 19,PS4,Racing,Omega,8.0,9.0,6.0,61.0,2.21,2.39,1.02,4.95,1.84,2019.0
LMA Manager 2007,PS2,Sports,Omega,5.0,6.7,2.0,147.0,7.68,3.91,1.5,2.66,4.78,2006.0
Muppet RaceMania,PS,Racing,Activision,8.0,5.0,2.0,287.0,3.0,0.09,2.72,0.06,1.93,2000.0
Portal 2,PC,Shooter,Sony Computer Entertainment,6.0,9.7,3.0,13.06,4.73,2.0,2.9,5.47,3.96,2011.0
Shadowgrounds,PC,Shooter,IBM,3.0,6.8,9.0,118.0,1.69,2.59,4.58,3.7,1.62,2006.0
Contra  Shattered Soldier,PS2,Shooter,IBM,5.0,7.3,3.0,94.0,3.0,0.28,5.63,0.22,1.99,2002.0
Medal of Honor  Rising Sun,PS2,Shooter,Electronic Arts,2.0,5.9,9.0,141.0,5.13,1.98,0.13,2.23,2.99,2003.0
Sega Ages 2500 Series Vol. 20  Space Harrier Complete Collection,PS2,Shooter,Activision,10.0,4.0,5.0,158.0,1.39,2.1,5.65,1.74,5.74,2005.0
Army Men  Sarges War,PC,Shooter,Omega,10.0,9.0,7.0,221.0,7.97,1.98,5.25,6.67,0.03,2004.0
X Tension,PC,Simulation,Activision,3.0,6.0,9.0,126.0,4.25,1.68,3.26,1.19,5.98,2002.0
Last Half of Darkness  Beyond the Spirits Eye,PC,Adventure,Activision,5.0,7.0,9.0,68.0,7.29,7.58,3.49,4.12,6.78,2008.0
FIFA Soccer 11,DS,Sports,Ubisoft,10.0,7.0,4.0,41.0,3.0,0.13,5.98,0.49,5.49,2010.0
Monster Jam  Maximum Destruction,PS2,Racing,Ubisoft,4.0,2.0,2.0,43.0,3.0,0.32,4.54,0.25,1.13,2002.0
InuYasha  Feudal Combat,PS2,Fighting,Frontier Developments,2.0,8.0,4.0,257.0,3.0,0.13,5.0,0.1,4.22,2005.0
NASCAR Heat,PC,Racing,IBM,2.0,9.0,1.0,298.0,6.41,4.49,3.76,5.16,6.63,2000.0
FIFA Soccer 10,PS2,Sports,Omega,9.0,8.0,2.0,122.0,1.7,0.23,1.48,0.24,6.87,2009.0
Dino Pets,DS,Simulation,Frontier Developments,9.0,3.0,7.0,229.0,3.0,0.05,2.72,2.05,4.12,2009.0
Kanon,PS2,Adventure,Frontier Developments,1.0,1.0,2.0,238.0,2.48,4.14,5.94,4.04,3.32,2002.0
Ore no Shite Agake,PS2,Adventure,Amazon Game Studios,3.0,6.0,5.0,141.0,2.64,1.85,1.2,2.33,3.14,2007.0
Red Death,PC,Shooter,Sony Computer Entertainment,7.0,10.0,2.0,0.22,2.43,3.02,1.31,4.37,2.43,2018.0
Free Running,PS2,Sports,Activision,10.0,2.0,6.0,195.0,5.97,2.31,5.97,1.76,1.77,2007.0
Hidden & Dangerous 2,PC,Shooter,Frontier Developments,6.0,5.0,5.0,175.0,4.14,1.69,1.61,6.67,3.94,2003.0
Le Mans 24 Hours,PC,Racing,Activision,4.0,4.0,7.0,97.0,2.92,3.87,2.5,6.95,6.62,2002.0
Lara Gates  The Lost Talisman,PC,Puzzle,Activision,9.0,4.0,8.0,82.0,3.58,2.89,4.55,6.54,1.51,2014.0
Durarara   3 way Standoff,PSN,Adventure,Activision,9.0,1.0,7.0,183.0,2.97,3.37,3.72,1.64,5.82,2010.0
Bookworm Deluxe,PC,Puzzle,IBM,1.0,3.0,7.0,77.0,3.0,0.01,2.87,6.87,1.69,2006.0
Kaido Racer,PS2,Racing,Omega,4.0,4.0,2.0,276.0,6.35,4.65,4.51,5.7,2.83,2005.0
The Snow Queen Quest,PC,Adventure,Ubisoft,1.0,3.0,2.0,195.0,1.15,2.49,5.86,6.74,5.01,2007.0
Animal Boxing,DS,Fighting,Frontier Developments,6.0,6.1,5.0,187.0,3.0,0.03,3.37,2.15,3.81,2008.0
Kabushiki Baibai Trainer  Kabutore ,DS,Simulation,Ubisoft,5.0,7.0,4.0,8.0,3.0,4.52,0.1,2.57,3.94,2006.0
Agassi Tennis Generation,PS2,Sports,Electronic Arts,8.0,4.0,1.0,187.0,3.0,0.04,3.97,0.03,1.56,2003.0
Madden NFL 11,PS2,Sports,Frontier Developments,7.0,10.0,4.0,200.0,3.0,0.41,1.57,0.02,3.89,2010.0
NBA 2K15,PS4,Sports,Frontier Developments,10.0,4.0,5.0,30.0,2.49,1.49,0.01,0.55,2.42,2014.0
Paradise,PC,Adventure,Ubisoft,1.0,7.0,4.0,171.0,1.96,4.8,5.09,3.38,2.67,2006.0
Disney Friends,DS,Simulation,Activision,9.0,1.0,4.0,275.0,3.0,0.12,5.79,0.03,3.11,2008.0
Kokoro ga Uruou Birei Aquarium DS  Kujira   Iruka   Penguin,DS,Simulation,Sony Computer Entertainment,4.0,8.0,7.0,231.0,1.96,2.52,3.34,3.04,4.53,2007.0
Sniper  Ghost Warrior Contracts,PS4,Shooter,Activision,9.0,2.0,5.0,94.0,2.89,2.25,4.97,6.84,5.06,2019.0
M&Ms Adventure,PS2,Adventure,Sony Computer Entertainment,1.0,10.0,2.0,9.0,4.63,6.05,4.53,3.14,1.26,2009.0
SAS  Anti Terror Force,PS2,Shooter,Frontier Developments,6.0,3.0,7.0,288.0,5.63,3.76,2.01,1.34,3.34,2005.0
Smugglers Run 2  Hostile Territory,PS2,Racing,Amazon Game Studios,7.0,4.0,5.0,173.0,1.47,4.13,4.91,6.33,3.2,2001.0
Nanatsuiro * Drops  Touch de Hajimaru Hatsukoi Monogatari,DS,Adventure,Amazon Game Studios,3.0,9.0,5.0,132.0,4.87,4.44,4.26,2.42,3.22,2008.0
Samurai Jupiter,PC,Adventure,IBM,9.0,7.0,5.0,191.0,2.81,4.96,2.08,1.72,3.55,2005.0
Streamline,PC,Sports,Omega,9.0,6.0,10.0,0.25,3.65,2.77,1.43,4.18,1.84,2016.0
Dangerous Waters,PC,Simulation,Frontier Developments,9.0,6.0,8.0,156.0,3.0,4.32,5.95,0.01,5.2,2006.0
MotoGP 4   Official Game of MotoGP,PS2,Racing,Frontier Developments,3.0,9.0,9.0,238.0,3.0,0.03,4.25,0.02,3.78,2006.0
Star Assault,PC,Simulation,Amazon Game Studios,2.0,10.0,7.0,20.0,2.13,2.36,1.68,4.84,1.35,2007.0
Jerry Rice and Nitus Dog Football,PC,Sports,Activision,8.0,7.0,6.0,12.0,3.58,1.92,1.25,2.7,1.21,2016.0
R Types,PSN,Shooter,IBM,1.0,6.0,3.0,100.0,6.2,3.46,2.06,6.71,2.61,2008.0
FAR  Lone Sails,PC,Adventure,Omega,8.0,8.0,3.0,211.0,5.72,4.58,2.19,3.41,6.64,2018.0
Gundam SEED  Federation vs. Z.A.F.T.,PS2,Shooter,IBM,8.0,9.0,2.0,23.0,3.0,4.48,0.44,4.57,2.32,2005.0
Madden NFL 06,PS2,Sports,Activision,9.0,9.1,3.0,247.0,4.91,3.98,0.01,0.26,2.89,2005.0
The Walking Dead  Survival Instinct,PS3,Shooter,Activision,9.0,2.0,2.0,189.0,3.0,0.28,3.35,0.17,5.66,2013.0
Jewel Quest II,PC,Puzzle,Ubisoft,1.0,8.0,5.0,160.0,3.0,4.6,5.19,0.01,2.36,2007.0
Detective Barbie  The Mystery Cruise,PS,Adventure,Frontier Developments,4.0,1.0,7.0,36.0,3.0,0.08,1.48,0.05,4.39,2000.0
Heavy Weapon  Atomic Tank,PSN,Shooter,Amazon Game Studios,7.0,4.0,10.0,13.0,2.79,2.84,4.89,4.55,6.0,2009.0
Wanted Dead or Alive,PC,Shooter,Activision,6.0,9.0,1.0,282.0,2.5,4.18,3.79,1.57,2.45,2004.0
Classic Car Racing,PC,Racing,Amazon Game Studios,6.0,6.0,7.0,224.0,7.88,1.34,5.67,1.9,4.22,2010.0
No.1 Muscle Ranking   Kinniku Banzuke Vol. 2  Aratanarugenkai Enochousen ,PS,Sports,Sony Computer Entertainment,9.0,2.0,5.0,261.0,3.0,2.63,0.14,2.3,1.18,2000.0
Armorines  Project S.W.A.R.M.,PS,Shooter,Amazon Game Studios,1.0,3.2,4.0,126.0,3.0,0.05,3.63,0.03,1.37,2000.0
Stacking,PSN,Puzzle,Activision,7.0,8.4,10.0,117.0,1.17,3.59,2.29,4.84,2.82,2011.0
Tom Clancys The Division 2,PC,Shooter,Ubisoft,9.0,6.0,10.0,207.0,7.49,4.03,3.54,1.03,7.3,2019.0
Yakuza Kenzan ,PS3,Adventure,Sony Computer Entertainment,6.0,6.0,9.0,0.28,4.32,3.1,5.04,6.39,3.0,2008.0
Christmas Cube,PC,Adventure,Amazon Game Studios,5.0,7.0,6.0,267.0,3.4,2.07,5.91,4.59,5.87,2003.0
The Lions Song,PC,Adventure,Electronic Arts,8.0,4.0,3.0,294.0,1.72,2.37,1.93,1.51,2.67,2016.0
BeatMania IIDX 9th Style,PS2,Simulation,Amazon Game Studios,4.0,4.0,9.0,270.0,1.59,2.88,1.73,6.02,0.01,2005.0
Major League Baseball 2K7,PS3,Sports,Frontier Developments,6.0,1.0,3.0,149.0,3.0,0.23,5.05,3.79,5.32,2007.0
Rotastic,PC,Puzzle,Activision,6.0,3.0,10.0,264.0,3.71,7.73,4.75,4.05,5.72,2015.0
The Shield  The Game,PS2,Shooter,Activision,2.0,8.0,7.0,274.0,3.17,4.17,5.42,5.44,5.2,2007.0
Spore Creature Creator,PC,Simulation,Electronic Arts,1.0,1.0,4.0,6.0,4.26,2.85,3.66,2.02,3.99,2008.0
Cogs,PC,Puzzle,Omega,6.0,7.5,7.0,0.38,2.4,4.67,1.15,6.93,4.22,2009.0
Madden NFL 2003,PS,Sports,Frontier Developments,10.0,2.0,1.0,4.0,6.79,2.96,4.82,5.36,0.35,2002.0
Three Digits,PC,Puzzle,Amazon Game Studios,6.0,7.0,5.0,0.15,3.28,3.39,2.18,6.52,2.96,2019.0
Blade Strangers,PS4,Fighting,Frontier Developments,7.0,1.0,2.0,70.0,3.0,0.02,1.87,7.0,2.28,2018.0
Cho Aniki (PCE),PSN,Shooter,Activision,10.0,1.0,6.0,41.0,5.79,3.14,2.07,3.1,2.64,2010.0
International Superstar Soccer 3,PC,Sports,IBM,2.0,8.0,7.0,16.0,6.72,1.81,5.82,6.39,5.28,2003.0
Nursery Mania,DS,Simulation,Activision,9.0,6.0,6.0,27.0,3.0,0.01,3.03,3.62,5.51,2010.0
Nancy Drew  The Phantom of Venice,PC,Adventure,Frontier Developments,9.0,3.0,9.0,184.0,3.0,4.11,3.13,2.08,5.97,2008.0
F.E.A.R. 2  Project Origin,PS3,Shooter,Omega,7.0,8.2,2.0,159.0,3.0,0.19,0.01,0.2,4.05,2009.0
Pic Pic,DS,Puzzle,Sony Computer Entertainment,3.0,4.0,9.0,187.0,4.58,2.2,1.7,1.33,3.74,2008.0
Goosebumps HorrorLand,DS,Adventure,Amazon Game Studios,4.0,3.0,1.0,185.0,3.0,0.29,3.44,1.22,4.87,2008.0
WSC REAL 08  World Snooker Championship,PS2,Sports,Frontier Developments,2.0,7.0,8.0,13.0,7.07,4.99,5.17,1.83,1.42,2008.0
Petz Nursery,DS,Simulation,Ubisoft,2.0,7.0,10.0,77.0,3.0,0.5,4.22,4.81,4.76,2009.0
Initial D  Takahashi Ryosuke no Typing Saisoku Riron,PS2,Racing,Electronic Arts,6.0,4.0,9.0,282.0,5.79,1.38,4.09,4.5,1.21,2001.0
Petz Fantasy  Sunshine Magic,DS,Simulation,Ubisoft,10.0,9.0,3.0,242.0,3.0,0.07,3.28,6.02,3.41,2010.0
Disneys A Christmas Carol,DS,Adventure,Ubisoft,8.0,1.0,5.0,144.0,3.0,0.21,4.88,0.01,5.46,2009.0
Escape From Monkey Island,PS2,Adventure,Omega,6.0,2.0,7.0,294.0,3.0,0.05,3.63,0.04,5.93,2001.0
My Horse & Me 2,PS2,Sports,Electronic Arts,4.0,2.0,2.0,196.0,6.32,3.02,1.33,1.37,1.19,2008.0
MegaRace 3,PC,Racing,Electronic Arts,10.0,7.0,10.0,94.0,6.97,2.59,2.77,2.51,1.3,2001.0
L2  Love x Loop,PS2,Adventure,Electronic Arts,10.0,3.0,1.0,224.0,4.13,3.15,1.31,4.03,4.4,2009.0
Cricket Revolution,PC,Sports,Ubisoft,9.0,5.0,4.0,274.0,2.35,2.2,2.83,4.59,1.98,2009.0
Style Savvy,DS,Simulation,Activision,9.0,7.6,6.0,2.98,2.44,2.42,4.38,5.73,3.68,2009.0
Enemy Mind,PC,Shooter,Frontier Developments,4.0,6.0,6.0,0.14,3.78,7.49,4.12,2.55,1.91,2006.0
Outcry,PC,Adventure,Ubisoft,5.0,5.0,9.0,28.0,3.7,3.86,3.4,4.72,2.96,2008.0
NCAA Final Four 2004,PS2,Sports,IBM,5.0,4.0,1.0,285.0,3.0,0.1,4.91,0.08,5.94,2003.0
999  Nine Hours  Nine Persons  Nine Doors,DS,Adventure,Sony Computer Entertainment,9.0,7.9,4.0,168.0,3.0,0.31,0.03,1.62,5.08,2010.0
Seaman  Kindan no Pet   Gaze Hakushi no Jikken Shima,PS2,Simulation,Amazon Game Studios,5.0,1.0,1.0,14.0,3.0,3.82,0.32,4.55,4.71,2001.0
The Way,Linux,Adventure,Frontier Developments,7.0,8.0,7.0,35.0,2.99,2.33,4.59,2.48,0.02,2016.0
Race Driver  Create & Race,DS,Racing,Ubisoft,3.0,7.0,8.0,113.0,3.0,0.01,4.15,4.44,1.4,2007.0
Yesterday Origins,PC,Adventure,Omega,9.0,7.0,8.0,153.0,3.15,1.45,3.4,3.82,3.54,2016.0
Tiger Woods PGA Tour 2003,PS2,Sports,Electronic Arts,6.0,1.0,1.0,56.0,1.64,0.8,5.86,0.63,3.19,2002.0
Shin Noukyo Iku,DS,Puzzle,Activision,2.0,1.0,3.0,192.0,6.14,1.48,2.17,1.67,2.85,2009.0
World Tour Soccer 2003,PS2,Sports,Sony Computer Entertainment,4.0,6.0,4.0,89.0,3.0,0.07,3.26,0.05,1.62,2003.0
Medical 91,PS2,Adventure,Ubisoft,3.0,7.0,8.0,138.0,6.81,4.75,1.12,3.49,2.29,2005.0
F1 2013,PC,Racing,Ubisoft,9.0,6.0,3.0,9.0,5.73,3.94,1.75,2.72,2.27,2013.0
Assassins Creed,PC,Adventure,Ubisoft,9.0,7.6,8.0,109.0,3.0,0.01,2.93,0.84,6.94,2008.0
Simple Characters 2000 Series Vol. 15  Cyborg 009  The Block Kuzushi,PS,Puzzle,Ubisoft,7.0,9.0,3.0,138.0,1.52,1.79,3.15,4.85,5.23,2002.0
Call of Duty  World at War   Map Pack 3,PC,Shooter,Frontier Developments,9.0,9.0,5.0,25.0,2.86,4.0,2.76,3.06,5.04,2005.0
WWF SmackDown  2  Know Your Role,PS,Fighting,Sony Computer Entertainment,2.0,8.7,10.0,254.0,3.2,1.76,0.07,1.21,4.59,2000.0
iCarly  iDream in Toons,PC,Adventure,Ubisoft,4.0,4.0,10.0,152.0,2.65,1.39,4.52,3.62,4.35,2009.0
Blitz  The League,PS2,Sports,Activision,3.0,7.8,10.0,281.0,3.0,0.74,5.67,0.03,5.19,2005.0
Boukoku no Aegis 2035  Warship Gunner,PS2,Simulation,Ubisoft,3.0,2.0,4.0,221.0,6.6,1.89,1.92,3.8,1.52,2005.0
Wakeboarding Unleashed Featuring Shaun Murray,PS2,Sports,Activision,8.0,9.0,3.0,214.0,3.0,0.08,3.1,0.06,3.62,2003.0
SpongeBob SquarePants  Employee of the Month,PC,Adventure,Electronic Arts,9.0,1.0,2.0,190.0,4.26,6.48,4.93,6.74,3.29,2002.0
The History Channel  Battle for the Pacific,PS3,Shooter,Activision,2.0,2.0,9.0,155.0,3.0,0.07,5.29,6.47,2.51,2008.0
Simple 2000 Series Vol. 27  The Pro Yakyuu  2003 Pennant Race,PS2,Sports,Ubisoft,1.0,4.0,7.0,59.0,6.71,3.28,2.84,4.84,6.17,2003.0
Formula 1  Championship Edition,PS3,Racing,Omega,4.0,7.0,8.0,131.0,3.0,4.67,0.04,0.57,2.22,2007.0
Puyo Puyo 7,DS,Puzzle,IBM,7.0,5.0,9.0,0.19,7.67,3.64,4.59,1.84,5.94,2009.0
Crossword de Manabou  Chiri   Rekishi,DS,Puzzle,Omega,5.0,2.0,4.0,118.0,2.35,4.56,4.29,3.18,1.49,2007.0
Hamster Club i,PS,Simulation,Omega,6.0,6.0,9.0,133.0,4.32,2.88,3.21,6.48,4.82,2002.0
Tonzurakko,PSN,Racing,Sony Computer Entertainment,8.0,2.0,6.0,37.0,7.95,4.45,2.12,1.88,1.42,2010.0
MotoGP 10 11,PS3,Racing,Electronic Arts,8.0,6.0,5.0,278.0,3.0,0.04,1.51,0.1,1.86,2011.0
AFL Live 2003,PS2,Sports,Amazon Game Studios,5.0,2.0,5.0,265.0,2.74,3.19,4.81,5.61,4.7,2002.0
Neon City Riders,PC,Board Game,Frontier Developments,7.0,6.0,8.0,242.0,7.23,2.92,1.88,5.8,3.14,2019.0
WWE SmackDown vs. Raw 2009,PS3,Fighting,Activision,10.0,1.0,7.0,217.0,3.0,0.51,0.01,0.3,3.93,2008.0
Resonance,PC,Adventure,Activision,10.0,3.0,9.0,125.0,2.61,6.97,5.76,5.46,6.33,2012.0
MinDeaD BlooD  Mayu to Mana no Yuketso Hako,PC,Adventure,Activision,6.0,9.0,7.0,286.0,4.42,4.09,1.74,4.05,4.16,2004.0
Brothers In Arms  Earned in Blood,PC,Shooter,Ubisoft,7.0,5.0,2.0,284.0,2.67,6.47,3.61,1.29,3.53,2005.0
Crash Time,PC,Racing,Electronic Arts,6.0,9.0,6.0,205.0,3.7,4.39,5.05,1.31,1.13,2007.0
Brothers In Arms DS,DS,Shooter,Ubisoft,9.0,5.0,3.0,285.0,3.0,0.03,1.7,5.74,4.54,2007.0
MX 2002 Featuring Ricky Carmichael,PS2,Racing,Activision,1.0,8.0,3.0,298.0,3.0,0.27,3.1,0.21,4.07,2001.0
Shaun White Snowboarding,PS2,Sports,Ubisoft,5.0,6.2,10.0,119.0,3.0,0.15,1.05,0.12,1.84,2008.0
The Inner World,PC,Adventure,Ubisoft,7.0,2.0,6.0,1.0,3.0,3.53,1.61,0.03,2.79,2013.0
Earth Defense Force 2025,PS3,Shooter,Amazon Game Studios,6.0,2.0,8.0,291.0,3.0,0.04,0.27,0.03,1.28,2014.0
Fuel,PC,Racing,Sony Computer Entertainment,3.0,6.4,4.0,74.0,3.0,2.23,4.29,0.02,3.26,2009.0
SimCity Creator (JP sales),DS,Simulation,Electronic Arts,9.0,9.0,6.0,121.0,3.0,1.59,0.18,5.4,5.06,2008.0
Jake Hunter Detective Story  Memories of the Past,DS,Adventure,Ubisoft,4.5,4.0,1.0,264.0,3.0,0.06,0.05,1.01,3.49,2009.0
The Occupation,PS4,Adventure,Sony Computer Entertainment,7.0,4.0,5.0,134.0,5.82,2.38,3.43,4.22,3.0,2019.0
Privates,PC,Shooter,Electronic Arts,7.0,1.0,1.0,232.0,7.67,6.03,3.07,4.77,2.02,2018.0
Gakuen Toshi Vara Noir,PS2,Simulation,Activision,5.0,5.0,2.0,39.0,6.23,1.2,3.19,6.22,5.51,2002.0
My Merry May be,PS2,Adventure,Sony Computer Entertainment,8.0,1.0,2.0,114.0,2.17,4.44,1.71,2.4,4.67,2003.0
LEGO Indiana Jones  The Original Adventures,PSN,Adventure,Sony Computer Entertainment,5.0,7.6,6.0,118.0,3.59,1.46,4.57,6.81,5.83,2009.0
Backyard Skateboarding 2006,PC,Sports,Electronic Arts,3.0,8.0,6.0,177.0,2.98,1.08,2.03,2.78,2.22,2005.0
Burnout Anthology,PS2,Racing,Electronic Arts,7.0,10.0,9.0,106.0,4.22,1.36,3.01,5.08,6.82,2008.0
The Simpsons  Road Rage,PS2,Racing,Activision,10.0,6.1,1.0,87.0,3.61,2.02,3.73,1.17,2.94,2001.0
Gran Turismo HD Install Disc,PS3,Racing,Sony Computer Entertainment,10.0,7.0,9.0,13.0,3.96,4.28,1.8,2.48,4.21,2007.0
Nancy Drew  The Haunted Carousel,PC,Adventure,Activision,6.0,1.0,10.0,291.0,3.67,1.0,5.69,3.28,2.75,2003.0
Left 4 Dead 2,PC,Shooter,Omega,9.0,9.0,7.0,126.0,3.0,4.23,1.05,0.32,4.11,2009.0
Premier Manager 2006 2007,PS2,Sports,Activision,7.0,7.0,3.0,149.0,4.0,4.71,3.95,3.87,1.96,2006.0
Sunset,PC,Adventure,Electronic Arts,8.0,2.0,6.0,53.0,6.41,1.71,4.76,1.32,0.04,2015.0
NHL 07,PC,Sports,Sony Computer Entertainment,10.0,6.4,10.0,222.0,5.17,3.09,5.14,1.15,2.41,2006.0
Myst Trilogy,PC,Adventure,Ubisoft,6.0,7.0,6.0,22.0,2.31,3.02,1.54,3.15,4.87,2002.0
Stifled,PS4,Adventure,Electronic Arts,7.0,8.0,4.0,242.0,3.73,3.36,5.82,5.68,3.83,2017.0
V Rally 2  Expert Edition,PC,Racing,Ubisoft,7.0,5.0,1.0,168.0,5.19,2.92,5.08,6.38,2.53,2000.0
Final Cut  Death on the Silver Screen,PC,Puzzle,Ubisoft,9.0,7.0,7.0,157.0,5.34,2.02,1.52,4.03,1.95,2014.0
Soshite Kono Uchuu ni Kirameku Kimi no Uta,PS2,Adventure,Omega,3.0,6.0,2.0,38.0,1.48,3.63,2.5,1.66,2.63,2006.0
Jurassic Park  Operation Genesis,PS2,Simulation,IBM,1.0,1.0,7.0,42.0,3.0,0.13,2.48,0.1,4.93,2003.0
Barrow Hill  Curse of the Ancient Circle,PC,Adventure,Activision,6.0,4.0,3.0,217.0,2.51,3.51,4.37,2.52,1.27,2006.0
DDR Festival  Dance Dance Revolution,PS2,Simulation,Frontier Developments,3.0,9.0,4.0,157.0,7.63,3.92,5.36,1.67,5.6,2004.0
TrackMania DS,DS,Racing,Omega,8.0,7.5,6.0,146.0,3.0,0.06,2.99,0.01,5.28,2009.0
Resident Evil  Revelations,PC,Shooter,IBM,10.0,7.0,4.0,0.5,1.02,3.75,4.12,4.59,2.02,2013.0
Saru  Get You  Pipo Saru Racer,PSN,Racing,Electronic Arts,8.0,1.0,5.0,12.0,7.93,7.04,3.83,3.16,6.26,2009.0
NASCAR Racing 4,PC,Racing,Activision,10.0,3.0,2.0,128.0,3.71,1.31,5.84,5.24,3.93,2001.0
House M.D.,PC,Adventure,Activision,7.0,5.0,2.0,192.0,5.58,1.01,4.75,3.16,6.55,2010.0
Descent (2019),PC,Shooter,Ubisoft,10.0,8.0,1.0,268.0,4.51,1.24,5.47,4.93,2.7,2017.0
Trigger Man,PS2,Shooter,Electronic Arts,4.0,10.0,2.0,48.0,3.0,0.08,3.64,0.06,4.99,2004.0
Penumbra Collection,PC,Adventure,Sony Computer Entertainment,10.0,4.0,9.0,278.0,5.43,3.28,3.48,5.03,1.44,2009.0
Mame Goma 2  Uchi no Ko ga Ichiban ,DS,Simulation,Omega,2.0,6.0,4.0,98.0,3.0,4.99,0.06,4.29,7.72,2008.0
Jikkyou Powerful Pro Yakyuu 2010,PS3,Sports,Frontier Developments,10.0,7.0,2.0,71.0,3.0,2.74,0.27,5.72,3.0,2010.0
Max Payne,PS2,Shooter,Electronic Arts,1.0,8.1,1.0,193.0,3.31,1.99,0.05,1.05,2.18,2001.0
Bee Simulator,PS4,Simulation,Activision,8.0,3.0,5.0,272.0,7.96,7.67,4.0,6.06,5.65,2019.0
PDC World Championship Darts,PC,Sports,Omega,7.0,1.0,6.0,155.0,7.17,1.63,1.62,2.15,6.08,2006.0
Cabelas Dangerous Hunts,PC,Sports,Activision,4.0,6.0,8.0,217.0,3.34,2.82,3.98,5.09,4.8,2004.0
X Plane 11,PC,Simulation,Ubisoft,9.0,8.0,7.0,69.0,3.0,3.54,1.72,0.06,5.86,2017.0
Formula One 2001,PS2,Racing,Electronic Arts,3.0,7.0,4.0,197.0,3.0,0.13,1.87,0.1,1.7,2001.0
F.E.A.R. Extraction Point,PC,Shooter,Amazon Game Studios,5.0,4.0,4.0,288.0,6.08,1.09,2.55,2.12,3.71,2006.0
Red Baron,PS2,Simulation,Frontier Developments,10.0,1.0,9.0,184.0,1.85,3.63,2.23,6.46,4.21,2005.0
Mermaid no Kisetsu  Curtain Call,PS,Adventure,Ubisoft,6.0,9.0,10.0,116.0,6.73,4.26,5.59,4.69,5.55,2002.0
NBA Hoopz,PS,Sports,Sony Computer Entertainment,10.0,2.0,9.0,53.0,3.0,0.07,4.07,0.05,2.34,2001.0
Hardware  Online Arena,PS2,Shooter,Ubisoft,10.0,1.0,3.0,227.0,3.33,6.71,4.08,3.45,2.09,2003.0
Rugby Challenge 3,PS4,Sports,Electronic Arts,10.0,6.0,9.0,91.0,3.0,3.74,4.27,0.04,2.49,2016.0
Gran Turismo 5,PS3,Racing,Electronic Arts,8.0,8.3,3.0,11.95,2.07,3.92,5.24,5.64,2.6,2010.0
A Vampyre Story,PC,Adventure,Activision,2.0,8.0,3.0,221.0,3.0,7.98,4.56,0.01,6.52,2008.0
CART Precision Racing,PC,Racing,Amazon Game Studios,10.0,9.0,5.0,45.0,6.12,4.01,3.14,1.93,3.0,2012.0
Phoenix Wright  Ace Attorney Trilogy,PS4,Adventure,Amazon Game Studios,10.0,3.0,8.0,217.0,1.85,1.02,1.6,4.26,2.83,2019.0
Secrets of the Vatican  The Holy Lance,PC,Adventure,Sony Computer Entertainment,2.0,1.0,6.0,220.0,6.76,1.09,3.36,4.81,3.0,2009.0
NBA 08,PS2,Sports,IBM,10.0,8.0,2.0,17.0,3.0,0.06,3.81,0.05,2.89,2007.0
Galaga Legions DX,PSN,Shooter,IBM,10.0,7.4,6.0,299.0,7.33,3.69,4.85,3.3,2.5,2011.0
Operation Flashpoint  Between the Lines,PC,Shooter,Sony Computer Entertainment,7.0,6.0,6.0,150.0,6.0,3.9,5.62,6.91,4.22,2002.0
One Punch Man  A Hero Nobody Knows,PC,Fighting,Sony Computer Entertainment,9.0,7.0,7.0,184.0,1.61,2.73,4.94,2.42,4.51,2019.0
RocketBowl,PC,Sports,Frontier Developments,8.0,9.0,8.0,67.0,7.95,1.64,2.36,4.69,1.11,2004.0
Jewels of Cleopatra,PC,Puzzle,Activision,1.0,7.0,5.0,173.0,3.03,2.09,2.59,6.64,1.98,2007.0
Omega One,PC,Shooter,Activision,8.0,10.0,6.0,0.13,1.59,3.47,5.95,3.37,2.83,2017.0
WRC  FIA World Rally Championship,PC,Racing,Sony Computer Entertainment,7.0,4.0,4.0,117.0,3.0,6.53,1.96,0.01,3.0,2016.0
Hudson Selection Vol. 2  Star Soldier,PS2,Shooter,Frontier Developments,3.0,8.0,10.0,11.0,2.5,1.4,2.99,2.62,2.88,2003.0
Sega Rally Championship 2,PC,Racing,Ubisoft,7.0,4.0,6.0,152.0,3.25,4.8,2.25,5.08,5.94,2000.0
